devot,ˈde:vot,04022.wav
dicʼhouzougañ,dihuˈzu:gɑ̃,04023.wav
difeson,diˈfesõn,04024.wav
difoeltrañ,diˈfwɛltrɑ̃,04025.wav
distankañ,disˈtɑ̃ŋkɑ̃,04026.wav
diverrañ,diˈvɛrɑ̃,04027.wav
douaroniezh,duarõˈniɛs,04028.wav
glaouer,ˈglɔwɛr,04029.wav
glaou-douar,glɔwˈduar,04030.wav
hogozik,oˈgo:zik,04031.wav
implijout,imˈpli:ʒut,04032.wav
karn,ˈkarn,04033.wav
kornek,ˈkɔrnɛk,04034.wav
kribenn,ˈkri:bɛn,04035.wav
lienañ,liˈe:nɑ̃,04036.wav
litrad,ˈlitrat,04037.wav
mengleuzier,mẽŋˈgløzjɛr,04038.wav
modern,ˈmo:dɛrn,04039.wav
risklañ,ˈrisklɑ̃,04040.wav
saro,ˈsɑ:ro,04041.wav
skrivadur,skriˈvɑ:dyr,04042.wav
trizekvet,triˈzegvet,04043.wav
troadig-kamm,trwadikˈkɑ̃m,04044.wav
achap,ˈaʃap,04045.wav
atersiñ,aˈtɛrsi,04046.wav
avalenn,aˈvɑ:lɛn,04047.wav
bougenn,ˈbu:gɛn,04048.wav
brañsigell,brɑ̃ˈsi:gɛl,04049.wav
brezelour,breˈze:lur,04050.wav
brochennat,broˈʃɛnat,04051.wav
chouchenn,ˈʃuʃɛn,04052.wav
dar,dɑ:r,04053.wav
daskoriñ,dasˈko:ri,04054.wav
delioù,ˈdelju,04055.wav
diblaen,ˈdi:blẽn,04056.wav
diblas,ˈdi:blas,04057.wav
diglorañ,diˈglo:rɑ̃,04058.wav
distank,ˈdistɑ̃ŋk,04059.wav
distaol,ˈdistɔl,04060.wav
dornerez,dɔrˈne:rɛs,04061.wav
eilvet,ˈɛjlvet,04062.wav
fidel,ˈfi:dɛl,04063.wav
filaj,ˈfi:laʃ,04064.wav
formaj-laezh,fɔrmaʃˈlɛs,04065.wav
goapaus,gwaˈpays,04066.wav
grataat,graˈtɑ:t,04067.wav
jiboesaat,ʒibweˈsɑ:t,04068.wav
jiboesaour,ʒibweˈsaur,04069.wav
keginerez,kegiˈne:rɛs,04070.wav
klor,ˈklo:r,04071.wav
kornad,ˈkɔrnat,04072.wav
korolliñ,koˈrɔli,04073.wav
kouvi,ˈku:vi,04074.wav
largentez,larˈgɛntɛs,04075.wav
lavreg,ˈlavrɛk,04076.wav
leanez,leˈɑ̃:nɛs,04077.wav
lonker,ˈlõŋkɛr,04078.wav
maerdi,ˈmɛrdi,04079.wav
maeron,ˈmɛ:rõn,04080.wav
misioner,miˈsjõ:nɛr,04081.wav
mouezhiañ,ˈmwezjɑ̃,04082.wav
neizhiad,ˈnɛjzjat,04083.wav
nivlenn,ˈnivlɛn,04084.wav
pemdeziek,pɛmˈdezjɛk,04085.wav
pichon,ˈpiʃõn,04086.wav
poupinell,puˈpi:nɛl,04087.wav
racʼh,ˈrax,04088.wav
rezon,ˈre:zõn,04089.wav
sorbienn,ˈsɔrbjɛn,04090.wav
stalenn,ˈstɑ:lɛn,04091.wav
tro-cʼhouzoug,troˈhu:zuk,04092.wav
tro-gamm,troˈgɑ̃m,04093.wav
truek,ˈtryɛk,04094.wav
deil,ˈdɛjl,04095.wav
diaz,ˈdjɑ:s,04096.wav
displijadur,displiˈʒɑ:dyr,04097.wav
dober,ˈdo:bɛr,04098.wav
edan,eˈdɑ̃:n,04099.wav
hama,aˈma:,04100.wav
journal,ˈʒurnal,04101.wav
kignez,ˈkiɲɛs,04102.wav
kredañs,ˈkre:dɑ̃s,04103.wav
marse,ˈmarse,04104.wav
minor,mi:nɔr,04105.wav
neoazh,neˈwɑ:s,04106.wav
abrikez,aˈbrikɛs,04107.wav
acʼhalese,ahaˈlese,04108.wav
adkoan,ˈatkwɑ̃:n,04109.wav
aez,ˈɛ:s,04110.wav
alamandez,alaˈmɑ̃ndɛs,04111.wav
aloubiñ,aˈlu:bi,04112.wav
alteriñ,alˈte:ri,04113.wav
amiegez,ɑ̃miˈe:gɛs,04114.wav
amparfal,ɑ̃mˈparfal,04115.wav
anaoudek,ɑ̃ˈnɔwdɛk,04116.wav
andon,ˈɑ̃ndõn,04117.wav
ankenius,ɑ̃ŋˈkenjys,04118.wav
annezer,ɑ̃ˈne:zɛr,04119.wav
antre,ˈɑ̃ntre,04120.wav
arvrecʼh,ˈarvrex,04121.wav
atomek,aˈtɔmɛk,04122.wav
atred,ˈatrɛt,04123.wav
avelaj,aˈve:laʃ,04124.wav
azeuliñ,aˈzø:li,04125.wav
azez,ˈɑ:zɛs,04126.wav
a-bep-eil,abeˈbɛjl,04127.wav
a-geñver,aˈgẽ:vɛr,04128.wav
a-stlabez,aˈstlɑ:bɛs,04129.wav
a-ucʼh,aˈyx,04130.wav
a-vecʼh,aˈvex,04131.wav
badez,ˈbɑ:dɛs,04132.wav
bapa,ˈbapa,04133.wav
barged,ˈbargɛt,04134.wav
barrikennad,bariˈkɛnat,04135.wav
barr-amzer,barˈɑ̃mzɛr,04136.wav
barr-glav,barˈglaw,04137.wav
barvenn,ˈbarvɛn,04138.wav
basin,ˈbasin,04139.wav
beked,ˈbekɛt,04140.wav
bent,ˈbɛnt,04141.wav
ber,ˈbe:r,04142.wav
berje,ˈbɛrʒe,04143.wav
bizaj,ˈbi:zaʃ,04144.wav
bleuñv-kala-goañv,blœ̃kalaˈgoɑ̃,04145.wav
blin,ˈbli:n,04146.wav
boas,ˈbwɑ:s,04147.wav
boutad-avel,butaˈdɑ:vɛl,04148.wav
brañskellat,brɑ̃sˈkɛlat,04149.wav
brenk,ˈbrɛ̃ŋk,04150.wav
broust-dent,bruzˈdɛnt,04151.wav
buanek,byˈɑ̃:nɛk,04152.wav
chalotez,ʃaˈlotɛs,04153.wav
chantele,ʃɑ̃nˈte:le,04154.wav
che,ˈʃe:,04155.wav
chilpat,ˈʃilpat,04156.wav
chouadenn,ʃuˈɑ:dɛn,04157.wav
chug-frouezh,ʃykˈfrwe:s,04158.wav
cʼhoantus,ˈxwɑ̃ntys,04159.wav
cʼhwitadenn,xwiˈtɑ:dɛn,04160.wav
dallentez,daˈlɛntɛs,04161.wav
damantiñ,dɑ̃ˈmɑ̃nti,04162.wav
deiziad,ˈdɛjzjat,04163.wav
deliaouek,deˈljɔwɛk,04164.wav
denjentil,denˈʒɛntil,04165.wav
dentour,ˈdɛntur,04166.wav
dercʼhent-decʼh,dɛrhɛnˈdex,04167.wav
deuet-mat,dødˈmɑ:t,04168.wav
dianaout,diɑ̃ˈnɔwt,04169.wav
dibad,ˈdi:bat,04170.wav
dibradañ,diˈbrɑ:dɑ̃,04171.wav
dichek,ˈdiʃek,04172.wav
dicʼhalloud,diˈhalut,04173.wav
dicʼhoanag,diˈhwɑ̃:nak,04174.wav
didermen,diˈdɛrmɛn,04175.wav
didud,ˈdidyt,04176.wav
diegus,diˈe:gys,04177.wav
diehan,diˈeɑ̃n,04178.wav
dieubidigezh,diøbiˈdi:gɛs,04179.wav
diflukañ,diˈflykɑ̃,04180.wav
diframmañ,diˈfrɑ̃mɑ̃,04181.wav
difretañ,diˈfretɑ̃,04182.wav
digompez,diˈgõmpɛs,04183.wav
dinacʼh,ˈdi:nax,04184.wav
dinecʼh,ˈdinex,04185.wav
diorren,diˈɔrɛn,04186.wav
direnkañ,diˈrɛ̃ŋkɑ̃,04187.wav
diribin,diˈri:bin,04188.wav
dirouestlañ,diˈrwestlɑ̃,04189.wav
disacʼhañ,diˈzahɑ̃,04190.wav
disglav,ˈdizglaw,04191.wav
dishual,diˈsyal,04192.wav
diskarg,ˈdiskark,04193.wav
dismantr,ˈdizmɑ̃ntr,04194.wav
dispak,ˈdispak,04195.wav
distouvañ,disˈtu:vɑ̃,04196.wav
distumm,ˈdistym,04197.wav
dizehan,diˈzeɑ̃n,04198.wav
diziwezh,diˈziwɛs,04199.wav
doaniañ,ˈdwɑ̃njɑ̃,04200.wav
donder,ˈdõndɛr,04201.wav
douetiñ,ˈdweti,04202.wav
dourenniñ,duˈrɛni,04203.wav
dourvarcʼh,ˈdurvarx,04204.wav
draskal,ˈdraskal,04205.wav
dreinek,ˈdrɛjnɛk,04206.wav
dre-vras,dreˈvrɑ:s,04207.wav
drougimplij,druˈgimpliʃ,04208.wav
drouklazhañ,drugˈlɑ:zɑ̃,04209.wav
druilh,ˈdryʎ,04210.wav
egar,ˈe:gar,04211.wav
eilenn,ˈɛjlɛn,04212.wav
elevez,eˈle:vɛs,04213.wav
embreger,emˈbre:gɛr,04214.wav
embregerezh,embreˈgɛ:rɛs,04215.wav
emellout,eˈmɛlut,04216.wav
emled,ˈemlet,04217.wav
endeo,enˈdɛw,04218.wav
endra,enˈdrɑ:,04219.wav
enebiezh,eneˈbiɛs,04220.wav
ened,ˈe:nɛt,04221.wav
enkadenn,eŋˈkɑ:dɛn,04222.wav
enkreziñ,eŋˈkre:zi,04223.wav
enloucʼhad,enˈluhat,04224.wav
enorus,eˈno:rys,04225.wav
eñvoriñ,ẽˈvo:ri,04226.wav
estajerenn,estaˈʒe:rɛn,04227.wav
evezhiek,eˈvezjɛk,04228.wav
evlecʼh,ˈevlɛx,04229.wav
ezhommek,eˈzõmɛk,04230.wav
falstesteni,falstesˈte:ni,04231.wav
fed,ˈfe:t,04232.wav
feriñ,ˈfe:ri,04233.wav
ferv,ˈfɛ:ro,04234.wav
fo,ˈfo:,04235.wav
foei,ˈfwɛj,04236.wav
foeltr,ˈfwɛltr,04237.wav
foeon,ˈfwɛ̃wn,04238.wav
follentez,fɔˈlɛntɛs,04239.wav
foran,ˈfo:rɑ̃n,04240.wav
fortun,ˈfɔrtyn,04241.wav
fortuniañ,forˈtynjɑ̃,04242.wav
fougasiñ,fuˈgasi,04243.wav
fourrad,ˈfurat,04244.wav
frailh,ˈfraʎ,04245.wav
frailhañ,ˈfraʎɑ̃,04246.wav
frav,ˈfraw,04247.wav
fregañ,ˈfre:gɑ̃,04248.wav
fromañ,ˈfrõmɑ̃,04249.wav
fron,frõ:n,04250.wav
fuilhañ,ˈfyʎɑ̃,04251.wav
galloudus,gaˈlu:dys,04252.wav
gaol,ˈgawl,04253.wav
garlantez,garˈlɑ̃ntɛs,04254.wav
geiz,ˈgɛjs,04255.wav
geriaoueg,geˈrjɔwɛk,04256.wav
glaster,ˈglastɛr,04257.wav
glaz,ˈglɑ:s,04258.wav
glazig,ˈglɑ:zik,04259.wav
golvazh,ˈgolvas,04260.wav
goprañ,ˈgoprɑ̃,04261.wav
gouelediñ,gweˈle:di,04262.wav
gouennañ,ˈgwɛnɑ̃,04263.wav
goularz,ˈgu:lars,04264.wav
gouliañ,guˈliɑ̃,04265.wav
gour,ˈgu:r,04266.wav
gourenadeg,gureˈnɑ:dɛk,04267.wav
grakal,ˈgrakal,04268.wav
grav,ˈgraw,04269.wav
gros,ˈgro:s,04270.wav
gurlaz,ˈgyrlas,04271.wav
gwalenn-gein,gwalɛnˈgɛjn,04272.wav
gwarez,ˈgwɑ:rɛs,04273.wav
gwarizius,gwariˈziys,04274.wav
gwaskediñ,gwasˈke:di,04275.wav
gweledigezh,gweleˈdi:gɛs,04276.wav
gweltre,ˈgwɛltre,04277.wav
gwenaner,gweˈnɑ̃:nɛr,04278.wav
gwenvidik,gwɛnˈvi:dik,04279.wav
gwerin,ˈgwe:rin,04280.wav
gwernis,ˈgwɛrnis,04281.wav
gweskenn,ˈgweskɛn,04282.wav
gwiblenn,ˈgwiblɛn,04283.wav
gwinkal,ˈgwiŋkal,04284.wav
gwiriañ,ˈgwirjɑ̃,04285.wav
gwirvoud,ˈgwirvut,04286.wav
gwispon,ˈgwispõn,04287.wav
hael,ˈhaɛl,04288.wav
hanterañ,hɑ̃nˈte:rɑ̃,04289.wav
hañvour,ˈhɑ̃:vur,04290.wav
harluad,arˈlyat,04291.wav
haroz,ˈhɑ:rɔs,04292.wav
hedorr,ˈhe:dɔr,04293.wav
hegredik,heˈgre:dik,04294.wav
helebini,heleˈbi:ni,04295.wav
helmoiñ,hɛlˈmoi,04296.wav
hent-sant-jakez,hɛnsɑ̃nˈʒakɛs,04297.wav
heskinañ,hesˈki:nɑ̃,04298.wav
heugus,ˈhø:gys,04299.wav
heureuchin,høˈrøʃin,04300.wav
hevlene,hevˈle:ne,04301.wav
higolenn,hiˈgo:lɛn,04302.wav
hilienn,hiˈliɛn,04303.wav
hinnoal,hiˈnoal,04304.wav
hoalus,ˈhwɑ:lys,04305.wav
hualañ,hyˈɑ:lɑ̃,04306.wav
hudouriezh,hyduˈriɛs,04307.wav
hudurnez,hyˈdyrnɛs,04308.wav
ibil-lagad,ibilˈlɑ:gat,04309.wav
ilinad,iˈli:nat,04310.wav
ilinañ,iˈli:nɑ̃,04311.wav
imboud,ˈimbut,04312.wav
imbourcʼh,ˈimburx,04313.wav
impalaeriezh,impalɛˈriɛs,04314.wav
irienn,iˈrjɛn,04315.wav
irvin-saoz,irvinˈzɔ:s,04316.wav
istribilh,isˈtri:biʎ,04317.wav
istribilhañ,istriˈbiʎɑ̃,04318.wav
jarneal,ʒarˈneal,04319.wav
jarneoù,ʒarˈneu,04320.wav
javedad,ʒaˈve:dat,04321.wav
jed,ˈʒe:t,04322.wav
jederez,ʒeˈde:rɛs,04323.wav
jelkenn,ˈʒelkɛn,04324.wav
jenofl,ˈʒe:nɔfl,04325.wav
jilgamm,ˈʒilgɑ̃m,04326.wav
jogañ,ˈʒo:gɑ̃,04327.wav
kailhar,ˈkaʎar,04328.wav
kailharek,kaˈʎɑ:rɛk,04329.wav
kalanna,kaˈlɑ̃na,04330.wav
kalir,ˈkɑ:lir,04331.wav
kamera,kaˈme:ra,04332.wav
kaoulet,ˈkɔwlɛt,04333.wav
karched,ˈkarʃet,04334.wav
karv-ercʼh,karoˈɛrx,04335.wav
kazi,ˈkɑ:zi,04336.wav
keben,ˈke:bɛn,04337.wav
keit-ha-keit,kɛjtaˈkɛjt,04338.wav
kelcʼhiañ,ˈkɛlxjɑ̃,04339.wav
keltieg,kɛlˈtjɛk,04340.wav
kemmesk,ˈkɛmesk,04341.wav
kemmus,ˈkɛmys,04342.wav
kendrecʼhiñ,kɛnˈdrehi,04343.wav
kenedus,keˈne:dys,04344.wav
kenemglev,kɛˈnɛmglɛw,04345.wav
kenetre,kɛˈnetre,04346.wav
kennerzhañ,kɛˈnɛrzɑ̃,04347.wav
keñver-ha-keñver,kẽnvɛraˈkẽ:vɛr,04348.wav
ken-ha-ken,kenaˈken,04349.wav
keraouez,keˈrɔwɛs,04350.wav
kercʼhenn,ˈkɛrxɛn,04351.wav
kerentiezh,kerɛnˈtiɛs,04352.wav
kernevek,kɛrˈne:vɛk,04353.wav
kerz,ˈkɛrs,04354.wav
kilhog-raden,kiʎɔgˈrɑ:dɛn,04355.wav
kiriegezh,kiˈrjɛ:gɛs,04356.wav
kirin,ˈki:rin,04357.wav
klenkañ,ˈklẽŋkɑ̃,04358.wav
klukañ,ˈklykɑ̃,04359.wav
koch,ˈkɔʃ,04360.wav
kompezañ,kõmˈpe:zɑ̃,04361.wav
koñchenn,ˈkõʃɛn,04362.wav
kontammus,kõnˈtɑ̃mys,04363.wav
kontre,ˈkõntre,04364.wav
kontroll,ˈkõntrɔl,04365.wav
koñvers,ˈkõ:vɛrs,04366.wav
korfenn,ˈkɔrfɛn,04367.wav
korventenn,kɔrˈvɛntɛn,04368.wav
kostenn,ˈkɔstɛn,04369.wav
koumm,ˈkum,04370.wav
kounaat,kuˈnɑ:t,04371.wav
kozhiad,ˈkozjat,04372.wav
krabanata,krabɑ̃ˈnata,04373.wav
krafignat,kraˈfiɲat,04374.wav
krak,ˈkrak,04375.wav
kranketa,krɑ̃ŋˈketa,04376.wav
krener,ˈkre:nɛr,04377.wav
krenienn,kreˈniɛn,04378.wav
kren-douar,krenˈduar,04379.wav
krinañ,ˈkri:nɑ̃,04380.wav
krommañ,ˈkrõmɑ̃,04381.wav
kroz,ˈkro:s,04382.wav
kunujenn,kyˈny:ʒɛn,04383.wav
kuzhiadenn,kyˈzjɑ:dɛn,04384.wav
kuzulikat,kyzyˈlikat,04385.wav
labourus,laˈbu:rys,04386.wav
lagadenn,laˈgɑ:dɛn,04387.wav
lambig,ˈlɑ̃mbik,04388.wav
laouenaat,lɔwɛˈnɑ:t,04389.wav
laz,ˈlɑ:s,04390.wav
leien,ˈlɛjɛn,04391.wav
leizhien,lɛjˈziɛn,04392.wav
levezonañ,leveˈzõ:nɑ̃,04393.wav
levran,ˈlevrɑ̃n,04394.wav
levrdi,ˈlɛwrdi,04395.wav
levrier,ˈlɛwrjɛr,04396.wav
lezcʼhoar,ˈlesxwar,04397.wav
lezober,leˈzo:bɛr,04398.wav
leztad,ˈlestat,04399.wav
lezvab,ˈlezvap,04400.wav
lezvamm,ˈlezvɑ̃m,04401.wav
lezvercʼh,ˈlezvɛrx,04402.wav
lezvreur,ˈlezvrør,04403.wav
lijer,ˈli:ʒɛr,04404.wav
liñvadenn,lĩˈvɑ:dɛn,04405.wav
lip-e-bav,libeˈbaw,04406.wav
listrier,lisˈtriɛr,04407.wav
liver,ˈli:vɛr,04408.wav
lizidour,liˈzi:dur,04409.wav
loenoniezh,lwẽnõˈniɛs,04410.wav
log,ˈlo:k,04411.wav
lorgnez,ˈlɔrɲɛs,04412.wav
lostek,ˈlɔstɛk,04413.wav
lotiri,loˈti:ri,04414.wav
loucʼh,ˈlux,04415.wav
loudourenn,luˈdu:rɛn,04416.wav
louzaouenn,luˈzɔwɛn,04417.wav
lubaniñ,lyˈbɑ̃:ni,04418.wav
lucʼhediñ,lyˈhe:di,04419.wav
lufrañ,ˈlyfrɑ̃,04420.wav
lufrus,ˈlyfrys,04421.wav
lugudiñ,lyˈgy:di,04422.wav
lunedenn,lyˈne:dɛn,04423.wav
macʼhomañ,maˈhõmɑ̃,04424.wav
maen-sklent,mẽnˈsklɛnt,04425.wav
mailh,ˈmaʎ,04426.wav
malan,ˈmɑ:lɑ̃n,04427.wav
malkenn,ˈmalkɛn,04428.wav
marbluñv,ˈmarblỹ,04429.wav
marcʼheger,marˈxe:gɛr,04430.wav
maread,maˈreat,04431.wav
mastariñ,masˈtɑ:ri,04432.wav
mav,ˈmaw,04433.wav
melen-vi,melɛnˈvi:,04434.wav
merdeiñ,mɛrˈdei,04435.wav
merer,ˈme:rɛr,04436.wav
mesa,ˈmesa,04437.wav
mesk,ˈmesk,04438.wav
mik,ˈmik,04439.wav
miliad,ˈmiljat,04440.wav
milvet,ˈmilvet,04441.wav
monedone,mõneˈdõ:ne,04442.wav
morcʼhedus,morˈxe:dys,04443.wav
mored,ˈmo:ret,04444.wav
morediñ,moˈre:di,04445.wav
morenn,ˈmo:rɛn,04446.wav
morgaol,ˈmorgawl,04447.wav
mors,ˈmɔrs,04448.wav
morvaout,ˈmorvɔwt,04449.wav
mouara,muˈara,04450.wav
moumounañ,muˈmu:nɑ̃,04451.wav
naer-vro,nɛrˈvro:,04452.wav
naetadurezh,netaˈdy:rɛs,04453.wav
naonegezh,nɑ̃wˈnɛ:gɛs,04454.wav
naou,ˈnɔw,04455.wav
nebaon,neˈbɑ̃wn,04456.wav
necʼhus,ˈnehys,04457.wav
nemeur,neˈmø:r,04458.wav
nemorant,neˈmo:rɑ̃nt,04459.wav
nepell,neˈpɛl,04460.wav
nepred,neˈpre:t,04461.wav
neud-orjal,nøˈdɔrʒal,04462.wav
neveziñ,neˈve:zi,04463.wav
nouenniñ,nuˈɛni,04464.wav
nouspet,ˈnuspet,04465.wav
oberiañ,oˈberjɑ̃,04466.wav
obidoù,oˈbi:du,04467.wav
odivi,oˈdi:vi,04468.wav
ograouer,oˈgrɔwɛr,04469.wav
ordren,ˈɔrdrɛn,04470.wav
ourgouilh,ˈurguʎ,04471.wav
o-unan,oˈy:nɑ̃n,04472.wav
padelezh,paˈde:lɛs,04473.wav
paliked,paˈlikɛt,04474.wav
pantenn,ˈpɑ̃ntɛn,04475.wav
paperenn,paˈpe:rɛn,04476.wav
pardaez,parˈdaɛs,04477.wav
pant,ˈpɑ̃nt,04478.wav
paskañ,ˈpaskɑ̃,04479.wav
pastor,ˈpastɔr,04480.wav
pater,ˈpatɛr,04481.wav
pebrenn,ˈpebren,04482.wav
pellenn,ˈpɛlɛn,04483.wav
pellocʼh,ˈpɛlɔx,04484.wav
pennañ,ˈpɛnɑ̃,04485.wav
pennegezh,pɛˈnɛ:gɛs,04486.wav
pennwele,pɛnˈwe:le,04487.wav
penn-diwezhañ,pɛndiˈwe:zɑ̃,04488.wav
perisilh,pɛˈrisiʎ,04489.wav
peultrin,ˈpøltrin,04490.wav
peurbad,ˈpœrbat,04491.wav
peurvan,ˈpørvɑ̃n,04492.wav
peurvat,ˈpœrvat,04493.wav
pevarzroadek,pevarˈzrwɑ:dɛk,04494.wav
pezhell,ˈpe:zɛl,04495.wav
picher,ˈpiʃɛr,04496.wav
piklammat,pigˈlɑ̃mat,04497.wav
pikouz,ˈpikus,04498.wav
pilhaoua,piˈʎɔwa,04499.wav
pimperlamm,pimˈpɛrlɑ̃m,04500.wav
pismiger,pisˈmi:gɛr,04501.wav
pizennañ,piˈzɛnɑ̃,04502.wav
plañchod,ˈplɑ̃ʃɔt,04503.wav
plediñ,ˈple:di,04504.wav
poazh-kalet,pwasˈkɑ:lɛt,04505.wav
poazh-tanav,pwasˈtɑ̃:no,04506.wav
portezer,pɔrˈte:zɛr,04507.wav
postek,ˈpɔstɛk,04508.wav
pouloudek,puˈlu:dɛk,04509.wav
pounnerglev,puˈnerglɛw,04510.wav
preizhañ,ˈprɛjzɑ̃,04511.wav
prenadenn,preˈnɑ:dɛn,04512.wav
preñvediñ,prẽˈve:di,04513.wav
presbital,prezˈbital,04514.wav
prestik,ˈprestik,04515.wav
prezegenner,prezeˈgɛnɛr,04516.wav
puch,ˈpyʃ,04517.wav
pullucʼhañ,pyˈlyhɑ̃,04518.wav
purañ,ˈpy:rɑ̃,04519.wav
purentez,pyˈrɛntɛs,04520.wav
ral,ˈrɑ:l,04521.wav
rambreal,rɑ̃mˈbreal,04522.wav
ramp,ˈrɑ̃mp,04523.wav
rampañ,ˈrɑ̃mpɑ̃,04524.wav
rañv,ˈrɑ̃w,04525.wav
raskañ,ˈraskɑ̃,04526.wav
rat,ˈrɑ:t,04527.wav
renkad,ˈrẽŋkat,04528.wav
reoù,ˈreu,04529.wav
reveulzi,reˈvølzi,04530.wav
riklus,ˈriklys,04531.wav
rizenn,ˈri:zɛn,04532.wav
rogentez,roˈgɛntɛs,04533.wav
roudour,ˈru:dur,04534.wav
roudennañ,ruˈdɛnɑ̃,04535.wav
rozinil,roˈzi:nil,04536.wav
roz-mocʼh,rozˈmox,04537.wav
rugbi,ˈrygbi,04538.wav
ruzikal,ryˈzikal,04539.wav
sach-blev,saʃˈblɛw,04540.wav
safarus,saˈfɑ:rys,04541.wav
sal-gibellañ,salgiˈbɛlɑ̃,04542.wav
sammus,ˈsɑ̃mys,04543.wav
sandwich,sɑ̃nˈdwitʃ,04544.wav
saour,ˈsɔwr,04545.wav
saourus,ˈsɔwrys,04546.wav
saoznek,ˈsoznɛk,04547.wav
sardon,ˈsardõn,04548.wav
saveteer,saveˈteɛr,04549.wav
secʼhedik,seˈhe:dik,04550.wav
seizañ,ˈsɛjzɑ̃,04551.wav
sentidigezh,sɛntiˈdi:gɛs,04552.wav
sioulaat,siwˈlɑ:t,04553.wav
skiant-prenañ,skiɑ̃nˈpre:nɑ̃,04554.wav
skildrenk,ˈskildrẽŋk,04555.wav
skingas,ˈskingas,04556.wav
skingomzer,skinˈgõmzɛr,04557.wav
skinweler,skinˈwe:lɛr,04558.wav
skoemp,ˈskwɛmp,04559.wav
skol-etre,skoleˈtre,04560.wav
skor,ˈsko:r,04561.wav
skosek,ˈskosɛk,04562.wav
skouarnek,skwˈarnɛk,04563.wav
sol,ˈso:l,04564.wav
sord,ˈsɔrt,04565.wav
sorocʼhal,soˈrohal,04566.wav
sou,ˈsu:,04567.wav
soupren,ˈsuprɛn,04568.wav
speuñial,ˈspœ̃jal,04569.wav
splujer,ˈsply:ʒɛr,04570.wav
spontik,ˈspõntik,04571.wav
spouronus,spuˈrõ:nys,04572.wav
stlabez,ˈstla:bɛs,04573.wav
stlejerez,stleˈʒe:rɛs,04574.wav
storlok,ˈstɔrlɔk,04575.wav
storlokañ,stɔrˈlɔkɑ̃,04576.wav
stouv,ˈstuf,04577.wav
stouvañ,ˈstu:vɑ̃,04578.wav
strinkerez-dour,striŋkerɛzˈdu:r,04579.wav
strobad,ˈstro:bat,04580.wav
strobinell,stroˈbi:nɛl,04581.wav
struj,ˈstry:ʃ,04582.wav
strujus,ˈstry:ʒys,04583.wav
struskañval,stryˈskɑ̃:val,04584.wav
stu,ˈsty:,04585.wav
su,ˈsy:,04586.wav
sucʼhellat,syˈhɛlat,04587.wav
sulvezh,ˈsylvɛs,04588.wav
sun,ˈsy:n,04589.wav
sutelladenn,sytɛˈlɑ:dɛn,04590.wav
talfasat,talˈfasat,04591.wav
talmañ,ˈtalmɑ̃,04592.wav
talmeta,talˈmeta,04593.wav
tamolodiñ,tɑ̃moˈlo:di,04594.wav
taol-noz,tɔlˈno:s,04595.wav
targos,ˈtargos,04596.wav
tartouz,ˈtartus,04597.wav
taskagnat,tasˈkɑ̃ɲat,04598.wav
tecʼhel,ˈtehɛl,04599.wav
teknik,ˈtɛknik,04600.wav
tell,ˈtɛl,04601.wav
telt,ˈtɛlt,04602.wav
terzhienn-velen,tɛrzjɛnˈve:lɛn,04603.wav
teurvezout,tœrˈve:zut,04604.wav
tirien,ˈtirjɛn,04605.wav
tisaverezh,tisaˈvɛ:rɛs,04606.wav
ti-soul,tiˈsu:l,04607.wav
tolzenn,ˈtɔlzɛn,04608.wav
tonius,ˈtõnjys,04609.wav
tonton,ˈtõntõn,04610.wav
torch,ˈtɔrʃ,04611.wav
toubier,ˈtubjɛr,04612.wav
touesk,ˈtwesk,04613.wav
touez,ˈtwes,04614.wav
toulbabañ,tulˈbɑ:bɑ̃,04615.wav
tousmacʼh,ˈtuzmax,04616.wav
toutek,ˈtutɛk,04617.wav
trabidellañ,trabiˈdɛlɑ̃,04618.wav
treantiñ,treˈɑ̃nti,04619.wav
treinded,ˈtrɛjndɛt,04620.wav
trellus,ˈtrɛlys,04621.wav
tremenvan,treˈmɛnvɑ̃n,04622.wav
tremp,ˈtrɛmp,04623.wav
treujenn-gaol,trøʒɛnˈgɔ:l,04624.wav
treuzus,ˈtrø:zys,04625.wav
trevell,ˈtre:vɛl,04626.wav
trifarzh,ˈtrifars,04627.wav
tripal,ˈtripal,04628.wav
trivliad,trivˈliat,04629.wav
troiata,troˈjata,04630.wav
troidell,troˈi:dɛl,04631.wav
troidellek,troiˈdɛlɛk,04632.wav
tropell,ˈtropɛl,04633.wav
tro-spered,troˈspe:rɛt,04634.wav
trubuilhus,tryˈbyʎys,04635.wav
trugarezus,trygaˈre:zys,04636.wav
truilhenn,ˈtryʎɛn,04637.wav
tudigoù,tyˈdi:gu,04638.wav
turumell,tyˈrymɛl,04639.wav
tus,ˈtys,04640.wav
tuzum,ˈty:zym,04641.wav
viltañsoù,vilˈtɑ̃su,04642.wav
war-cʼhed,warˈhe:t,04643.wav
war-draoñ,warˈdrɑ̃w,04644.wav
war-lein,warˈlɛjn,04645.wav
yao,ˈjaw,04646.wav
yecʼhedus,jeˈhe:dys,04647.wav
yud,ˈjy:t,04648.wav
yuzev,ˈjy:zɛw,04649.wav
adkregiñ,atˈkre:gi,04650.wav
alumenn,aˈlymɛn,04651.wav
barazher,baˈrɑ:zɛr,04652.wav
bourzh,ˈburs,04653.wav
brun,ˈbry:n,04654.wav
daspugn,ˈdaspyɲ,04655.wav
dezrevell,dezˈre:vɛl,04656.wav
